memory,type,is_cold,exec_time,connection_time,client_time,provider_time,mem_used
512,cold,True,223875,0.292726,802687,227800,47.0
512,cold,True,206880,0.235156,751290,224990,46.0
512,cold,True,188614,0.246744,734031,205390,47.0
512,cold,True,217378,0.190429,705334,220390,46.0
512,cold,True,215435,0.226747,764813,231910,46.0
512,cold,True,239271,0.214056,760496,243100,46.0
512,cold,True,205448,0.240565,784181,209740,46.0
512,cold,True,204780,0.217586,761207,220210,46.0
512,cold,True,224338,0.279794,851765,242630,46.0
512,cold,True,219188,0.216529,704705,222930,47.0
512,cold,True,209535,0.282161,778866,213870,47.0
512,warm,False,1849,0.268948,316652,4620,48.0
512,warm,False,1869,0.23665,297962,3650,47.0
512,warm,False,1933,0.293582,340845,3690,48.0
512,warm,False,1921,0.31814,372298,3850,48.0
512,warm,False,1817,0.313969,364317,3490,47.0
512,warm,False,1861,0.311555,361432,3560,47.0
512,warm,False,1841,0.33173,381208,3520,48.0
512,warm,False,1887,0.339146,385135,3720,48.0
512,warm,False,1822,0.286716,333870,3340,48.0
512,warm,False,1869,0.281405,338563,3690,47.0
512,warm,False,1847,0.236011,303252,3500,48.0
512,warm,False,1839,0.336695,385335,3470,47.0
512,warm,False,1871,0.267758,321798,3810,48.0
512,warm,False,1832,0.265337,311695,3390,48.0
512,warm,False,2013,0.268711,318632,3920,47.0
512,warm,False,6171,0.236438,291268,9330,48.0
512,warm,False,1972,0.24793,297445,5050,48.0
512,warm,False,1830,0.282288,330751,3530,48.0
512,warm,False,1834,0.253199,303664,3420,47.0
512,warm,False,1808,0.255624,304926,7800,48.0
512,warm,False,2311,0.291959,344481,19480,48.0
512,warm,False,1840,0.33181,380020,5010,48.0
512,warm,False,1829,0.257502,305859,3800,47.0
512,warm,False,1937,0.264287,315737,3830,48.0
512,warm,False,1909,0.338116,391247,4090,48.0
512,warm,False,1864,0.323892,392194,3550,48.0
512,warm,False,1935,0.179998,233666,4520,48.0
512,warm,False,1921,0.296465,348582,7230,48.0
512,warm,False,1936,0.24421,303678,3640,48.0
512,warm,False,2102,0.298446,355839,4030,48.0
512,warm,False,1966,0.263812,314233,3740,47.0
512,warm,False,1869,0.315228,363027,3540,48.0
512,warm,False,1864,0.272555,327365,3400,47.0
